#BUSCO_group	Status	Transcript	Bitscore	Length
BUSCOaEOG79H5NR	Duplicated	TRINITY_DN93353_c5_g10_i4	306.7	161
BUSCOaEOG76MXP4	Fragmented	TRINITY_DN66389_c0_g1_i1	305.5	134
BUSCOaEOG722WPK	Fragmented	TRINITY_DN53113_c0_g1_i1	187.3	191
BUSCOaEOG79SSCF	Duplicated	TRINITY_DN89716_c5_g2_i2	313.6	194
BUSCOaEOG7VTS33	Duplicated	TRINITY_DN100399_c3_g1_i8	379.0	254
BUSCOaEOG7MT03H	Duplicated	TRINITY_DN94018_c0_g1_i12	743.5	475
BUSCOaEOG7W781D	Complete	TRINITY_DN44697_c0_g1_i1	684.1	752
BUSCOaEOG7FVG57	Duplicated	TRINITY_DN101459_c0_g1_i1	354.3	206
BUSCOaEOG7SJRJP	Fragmented	TRINITY_DN101449_c1_g1_i1	296.5	177
BUSCOaEOG7HBHSC	Complete	TRINITY_DN97549_c1_g1_i1	142.4	89
BUSCOaEOG7DZN0C	Duplicated	TRINITY_DN54387_c5_g1_i1	597.0	418
BUSCOaEOG7H7NG6	Duplicated	TRINITY_DN92754_c2_g1_i1	1508.5	696
BUSCOaEOG72P45D	Duplicated	TRINITY_DN88834_c2_g1_i3	170.0	222
BUSCOaEOG76QT04	Duplicated	TRINITY_DN54389_c33_g1_i1	194.1	116
BUSCOaEOG754W3B	Fragmented	TRINITY_DN68704_c0_g1_i1	677.0	424
BUSCOaEOG7P0F0X	Duplicated	TRINITY_DN54432_c6_g1_i1	154.6	121
BUSCOaEOG79M1V3	Fragmented	TRINITY_DN63328_c0_g2_i1	360.5	286
BUSCOaEOG7J7BX3	Fragmented	TRINITY_DN83128_c0_g1_i2	146.2	94
BUSCOaEOG7RK265	Duplicated	TRINITY_DN54524_c30_g1_i1	347.7	237
BUSCOaEOG781416	Fragmented	TRINITY_DN54728_c0_g1_i1	1218.7	861
BUSCOaEOG73C6TG	Fragmented	TRINITY_DN96755_c1_g1_i1	450.5	338
BUSCOaEOG7PCWZ6	Duplicated	TRINITY_DN93474_c2_g1_i3	256.3	287
BUSCOaEOG70WFVN	Duplicated	TRINITY_DN91759_c4_g1_i3	248.2	217
BUSCOaEOG725RZ8	Duplicated	TRINITY_DN54529_c6_g1_i1	312.0	470
BUSCOaEOG7SVC9K	Fragmented	TRINITY_DN93497_c10_g1_i9	493.7	677
BUSCOaEOG7WTGFZ	Fragmented	TRINITY_DN53498_c1_g1_i1	77.2	116
BUSCOaEOG77DWMW	Complete	TRINITY_DN54196_c0_g1_i1	439.4	211
BUSCOaEOG7Z6NT0	Complete	TRINITY_DN54506_c28_g1_i1	242.3	269
BUSCOaEOG7K7289	Duplicated	TRINITY_DN91633_c0_g1_i3	741.3	614
BUSCOaEOG7RK269	Complete	TRINITY_DN53921_c3_g1_i1	570.6	333
BUSCOaEOG7JB75J	Duplicated	TRINITY_DN54403_c14_g1_i1	216.5	169
BUSCOaEOG793PQ3	Duplicated	TRINITY_DN102308_c2_g2_i3	197.2	97
BUSCOaEOG7R5K75	Duplicated	TRINITY_DN101681_c1_g1_i10	240.0	283
BUSCOaEOG78WZ6D	Complete	TRINITY_DN91115_c0_g1_i2	605.2	359
BUSCOaEOG7TV2PJ	Duplicated	TRINITY_DN101951_c2_g1_i4	456.6	264
BUSCOaEOG71CT1P	Duplicated	TRINITY_DN90326_c9_g2_i2	423.8	302
BUSCOaEOG71369H	Duplicated	TRINITY_DN52698_c1_g1_i1	665.5	432
BUSCOaEOG7JQQ29	Duplicated	TRINITY_DN88554_c0_g1_i1	850.4	746
BUSCOaEOG7162KG	Duplicated	TRINITY_DN43144_c2_g1_i1	188.5	194
BUSCOaEOG7M115M	Duplicated	TRINITY_DN93337_c1_g2_i1	982.7	500
BUSCOaEOG7DP18F	Duplicated	TRINITY_DN93778_c5_g1_i1	485.3	443
BUSCOaEOG7Q30KR	Complete	TRINITY_DN91717_c2_g3_i3	675.1	526
BUSCOaEOG7FRKXV	Duplicated	TRINITY_DN92339_c0_g1_i3	305.1	202
BUSCOaEOG7WTGF4	Duplicated	TRINITY_DN93551_c2_g1_i2	1332.5	796
BUSCOaEOG7GFPKR	Duplicated	TRINITY_DN54631_c6_g1_i1	577.0	265
BUSCOaEOG7PCWWP	Complete	TRINITY_DN98789_c0_g1_i4	1034.3	736
BUSCOaEOG75BMKS	Duplicated	TRINITY_DN92770_c3_g1_i3	675.3	353
BUSCOaEOG7Z3SJC	Duplicated	TRINITY_DN58399_c0_g1_i1	349.5	597
BUSCOaEOG78WZ5P	Duplicated	TRINITY_DN54090_c0_g1_i1	805.0	568
BUSCOaEOG7M3WFG	Fragmented	TRINITY_DN65590_c0_g1_i1	234.3	183
BUSCOaEOG74Z4MF	Duplicated	TRINITY_DN91043_c0_g1_i3	1336.6	667
BUSCOaEOG7MWVBQ	Duplicated	TRINITY_DN91364_c2_g2_i15	439.8	374
BUSCOaEOG757RB0	Duplicated	TRINITY_DN101308_c1_g1_i7	2255.4	1334
BUSCOaEOG7RRSMW	Complete	TRINITY_DN6334_c0_g1_i1	813.2	781
BUSCOaEOG7F5CG1	Fragmented	TRINITY_DN90669_c2_g1_i1	516.9	315
BUSCOaEOG71PDSB	Complete	TRINITY_DN53949_c2_g1_i1	261.8	180
BUSCOaEOG754W4S	Complete	TRINITY_DN53743_c1_g1_i1	242.0	168
BUSCOaEOG7DVRRC	Duplicated	TRINITY_DN100595_c0_g2_i1	720.8	481
BUSCOaEOG7ZM4R6	Complete	TRINITY_DN54383_c2_g1_i1	976.6	718
BUSCOaEOG706C54	Complete	TRINITY_DN54449_c17_g1_i1	546.0	445
BUSCOaEOG7NWJR8	Duplicated	TRINITY_DN96152_c0_g2_i2	253.8	166
BUSCOaEOG7KMJ7G	Duplicated	TRINITY_DN100868_c5_g2_i3	315.4	275
BUSCOaEOG7D5P2P	Complete	TRINITY_DN54097_c0_g1_i1	538.1	571
BUSCOaEOG78DM0J	Complete	TRINITY_DN91859_c9_g1_i3	495.9	279
BUSCOaEOG74RD5S	Duplicated	TRINITY_DN98935_c1_g1_i1	310.9	246
BUSCOaEOG7V1T4G	Complete	TRINITY_DN101052_c5_g1_i1	1216.9	857
BUSCOaEOG7HR0PP	Complete	TRINITY_DN92266_c1_g1_i2	617.4	617
BUSCOaEOG7Z3SKW	Duplicated	TRINITY_DN100037_c1_g1_i1	356.6	201
BUSCOaEOG75XV2H	Duplicated	TRINITY_DN83267_c0_g1_i1	143.6	108
BUSCOaEOG71W576	Duplicated	TRINITY_DN54505_c51_g1_i1	521.6	399
BUSCOaEOG7G52TX	Complete	TRINITY_DN54408_c17_g1_i1	653.7	438
BUSCOaEOG7BD0SV	Complete	TRINITY_DN100407_c2_g1_i1	442.9	340
BUSCOaEOG7XDPXM	Complete	TRINITY_DN87377_c3_g3_i1	319.2	308
BUSCOaEOG7ZWRGM	Fragmented	TRINITY_DN92697_c1_g1_i1	405.4	284
BUSCOaEOG7Q04C7	Complete	TRINITY_DN86647_c1_g2_i1	456.5	281
BUSCOaEOG7F87PR	Fragmented	TRINITY_DN66319_c0_g1_i1	150.9	160
BUSCOaEOG7ZQ0ZR	Fragmented	TRINITY_DN27942_c0_g2_i1	870.3	806
BUSCOaEOG7HFD0R	Complete	TRINITY_DN89677_c0_g1_i1	157.6	155
BUSCOaEOG78WZ68	Complete	TRINITY_DN68464_c0_g1_i1	625.6	447
BUSCOaEOG7BSGQG	Complete	TRINITY_DN90715_c0_g1_i21	909.6	497
BUSCOaEOG72P45B	Duplicated	TRINITY_DN54485_c2_g1_i1	392.3	175
BUSCOaEOG70WFV5	Complete	TRINITY_DN89782_c0_g1_i4	150.7	217
BUSCOaEOG7R8FGX	Complete	TRINITY_DN92619_c1_g1_i1	254.5	168
BUSCOaEOG7QGGK3	Fragmented	TRINITY_DN56232_c0_g1_i1	223.4	180
BUSCOaEOG7R2Q1K	Duplicated	TRINITY_DN92245_c8_g3_i4	192.8	168
BUSCOaEOG7Q04CG	Duplicated	TRINITY_DN90453_c0_g1_i2	251.6	258
BUSCOaEOG7T5017	Fragmented	TRINITY_DN100917_c5_g1_i4	356.2	372
BUSCOaEOG7BWC1G	Duplicated	TRINITY_DN86355_c0_g1_i2	173.6	137
BUSCOaEOG7RZJ4J	Duplicated	TRINITY_DN54377_c18_g1_i1	614.8	346
BUSCOaEOG7CW2C4	Fragmented	TRINITY_DN50261_c0_g1_i1	99.1	234
BUSCOaEOG7FRKZ8	Complete	TRINITY_DN88649_c0_g1_i1	119.5	167
BUSCOaEOG7W1HHW	Fragmented	TRINITY_DN90546_c8_g1_i1	58.3	59
BUSCOaEOG76BB06	Duplicated	TRINITY_DN54565_c26_g1_i1	597.0	301
BUSCOaEOG7D5P35	Duplicated	TRINITY_DN92846_c9_g1_i3	393.9	264
BUSCOaEOG73RPRQ	Complete	TRINITY_DN91038_c0_g1_i1	236.2	141
BUSCOaEOG7FJVFK	Duplicated	TRINITY_DN96615_c1_g1_i2	142.0	282
BUSCOaEOG7Q5VTT	Fragmented	TRINITY_DN48883_c0_g1_i1	293.5	179
BUSCOaEOG76QSZW	Duplicated	TRINITY_DN92024_c0_g3_i1	164.8	110
BUSCOaEOG7HFCZP	Duplicated	TRINITY_DN92913_c3_g4_i2	690.3	480
BUSCOaEOG7RNXFZ	Complete	TRINITY_DN93343_c4_g1_i1	175.8	195
BUSCOaEOG7J7BWD	Duplicated	TRINITY_DN54353_c2_g1_i1	592.8	541
BUSCOaEOG7WTGGD	Complete	TRINITY_DN87999_c1_g1_i4	239.7	264
BUSCOaEOG7PGS6C	Duplicated	TRINITY_DN54363_c11_g1_i1	277.6	142
BUSCOaEOG7JXFJM	Fragmented	TRINITY_DN58920_c0_g1_i1	377.7	285
BUSCOaEOG7X436Q	Duplicated	TRINITY_DN59061_c0_g1_i1	209.0	130
BUSCOaEOG7W4CS3	Duplicated	TRINITY_DN97647_c2_g1_i1	452.3	392
BUSCOaEOG78DKZX	Fragmented	TRINITY_DN54356_c19_g1_i1	626.7	515
BUSCOaEOG76J2G5	Fragmented	TRINITY_DN58969_c0_g1_i1	298.2	207
BUSCOaEOG7H4S79	Duplicated	TRINITY_DN54395_c4_g1_i1	1781.0	784
BUSCOaEOG7ZWRH1	Duplicated	TRINITY_DN51242_c0_g1_i1	258.2	203
BUSCOaEOG7ZDD8C	Complete	TRINITY_DN54403_c2_g1_i1	771.5	519
BUSCOaEOG7NWJR8	Duplicated	TRINITY_DN86776_c0_g1_i4	253.9	175
BUSCOaEOG767FRQ	Complete	TRINITY_DN84676_c0_g1_i1	220.0	265
BUSCOaEOG7F5CG7	Complete	TRINITY_DN99230_c1_g2_i2	720.7	527
BUSCOaEOG7T500W	Complete	TRINITY_DN101296_c0_g1_i5	308.2	312
BUSCOaEOG7WHVS8	Duplicated	TRINITY_DN72156_c0_g1_i1	120.2	71
BUSCOaEOG74Z4MT	Complete	TRINITY_DN99821_c7_g1_i1	339.3	307
BUSCOaEOG76F675	Duplicated	TRINITY_DN101044_c1_g1_i4	361.4	265
BUSCOaEOG7JMTT8	Duplicated	TRINITY_DN97593_c1_g1_i5	944.2	851
BUSCOaEOG7M6RPH	Complete	TRINITY_DN89299_c0_g1_i5	231.1	164
BUSCOaEOG77DWM6	Duplicated	TRINITY_DN92286_c6_g1_i3	682.9	384
BUSCOaEOG7G7Z4W	Duplicated	TRINITY_DN97663_c1_g1_i1	210.6	114
BUSCOaEOG7D2SVM	Duplicated	TRINITY_DN100631_c5_g1_i7	254.1	322
BUSCOaEOG7MQ3VS	Duplicated	TRINITY_DN88916_c3_g1_i3	237.4	315
BUSCOaEOG7H1X26	Duplicated	TRINITY_DN93369_c5_g1_i1	199.9	133
BUSCOaEOG7QCM97	Complete	TRINITY_DN91327_c4_g2_i3	789.1	515
BUSCOaEOG7NKZ0B	Complete	TRINITY_DN100947_c1_g2_i1	1190.9	610
BUSCOaEOG7F5CG1	Fragmented	TRINITY_DN90669_c2_g1_i2	523.0	317
BUSCOaEOG79WNM3	Complete	TRINITY_DN92369_c7_g1_i1	459.3	366
BUSCOaEOG74RD4V	Fragmented	TRINITY_DN93454_c2_g1_i2	601.1	315
BUSCOaEOG7JXFKS	Complete	TRINITY_DN52504_c0_g1_i1	224.5	203
BUSCOaEOG7748X4	Duplicated	TRINITY_DN54603_c60_g1_i1	357.4	217
BUSCOaEOG7W1HKM	Duplicated	TRINITY_DN88251_c0_g1_i3	171.2	114
BUSCOaEOG7N9B8V	Duplicated	TRINITY_DN32582_c0_g1_i1	751.8	404
BUSCOaEOG7D8J9T	Duplicated	TRINITY_DN47368_c0_g1_i1	661.8	617
BUSCOaEOG7G52W1	Duplicated	TRINITY_DN91198_c2_g1_i2	747.2	460
BUSCOaEOG75JC1V	Complete	TRINITY_DN54520_c15_g1_i1	1473.6	719
BUSCOaEOG71PDRT	Complete	TRINITY_DN93092_c5_g3_i1	446.5	271
BUSCOaEOG7W7826	Complete	TRINITY_DN93310_c1_g3_i2	210.3	143
BUSCOaEOG7DG8TH	Complete	TRINITY_DN92077_c2_g3_i1	263.1	193
BUSCOaEOG754W3Q	Complete	TRINITY_DN90629_c0_g1_i1	714.7	493
BUSCOaEOG7CS660	Duplicated	TRINITY_DN54434_c34_g1_i1	66.2	76
BUSCOaEOG76TP59	Complete	TRINITY_DN92514_c0_g1_i2	838.5	504
BUSCOaEOG74RD5S	Duplicated	TRINITY_DN91872_c6_g1_i3	310.5	247
BUSCOaEOG7MDH4Q	Fragmented	TRINITY_DN98645_c7_g1_i3	258.8	230
BUSCOaEOG7DCDK0	Complete	TRINITY_DN79699_c0_g1_i1	393.9	313
BUSCOaEOG7GNF22	Duplicated	TRINITY_DN54499_c60_g1_i1	933.0	479
BUSCOaEOG7GNF1M	Duplicated	TRINITY_DN98483_c2_g3_i9	1242.5	833
BUSCOaEOG72CHFD	Duplicated	TRINITY_DN98710_c1_g1_i3	345.9	208
BUSCOaEOG71KJJF	Fragmented	TRINITY_DN93652_c4_g1_i1	76.6	64
BUSCOaEOG74FSG2	Duplicated	TRINITY_DN91405_c3_g2_i9	363.6	182
BUSCOaEOG7CGKCW	Complete	TRINITY_DN101759_c0_g1_i2	1131.9	682
BUSCOaEOG75XV0T	Complete	TRINITY_DN3343_c0_g1_i1	1023.9	711
BUSCOaEOG7ZQ101	Duplicated	TRINITY_DN93000_c0_g1_i1	1289.1	955
BUSCOaEOG7ZQ11H	Duplicated	TRINITY_DN102131_c0_g2_i4	379.7	270
BUSCOaEOG78T2ZS	Duplicated	TRINITY_DN54555_c32_g1_i1	375.7	277
BUSCOaEOG7PGS6D	Duplicated	TRINITY_DN89636_c2_g1_i4	180.4	124
BUSCOaEOG7ZM4S8	Duplicated	TRINITY_DN86663_c0_g1_i5	337.2	356
BUSCOaEOG7CCQ4W	Duplicated	TRINITY_DN54364_c2_g1_i1	280.9	816
BUSCOaEOG7PGS60	Complete	TRINITY_DN16120_c0_g1_i1	313.4	190
BUSCOaEOG7JF3BH	Complete	TRINITY_DN93620_c3_g1_i2	903.5	493
BUSCOaEOG7ZWRFZ	Complete	TRINITY_DN20664_c0_g1_i1	1096.5	491
BUSCOaEOG7S2DCK	Duplicated	TRINITY_DN92510_c5_g1_i3	486.3	317
BUSCOaEOG7B94K0	Duplicated	TRINITY_DN90840_c1_g1_i1	402.6	211
BUSCOaEOG7FC3Z3	Complete	TRINITY_DN98453_c4_g3_i1	455.3	375
BUSCOaEOG71KJGM	Fragmented	TRINITY_DN93387_c3_g3_i1	2345.2	1592
BUSCOaEOG70GZWW	Duplicated	TRINITY_DN92627_c3_g2_i5	947.6	467
BUSCOaEOG79H5M4	Duplicated	TRINITY_DN86323_c0_g1_i1	1307.9	1705
BUSCOaEOG7D5P35	Duplicated	TRINITY_DN53570_c3_g1_i1	337.9	230
BUSCOaEOG7N9B91	Complete	TRINITY_DN87413_c0_g1_i2	414.0	531
BUSCOaEOG7S2DCS	Duplicated	TRINITY_DN90470_c1_g1_i2	367.8	281
BUSCOaEOG7NKZ1C	Duplicated	TRINITY_DN54399_c32_g1_i1	369.7	218
BUSCOaEOG7CP9W3	Duplicated	TRINITY_DN54438_c2_g1_i1	612.4	374
BUSCOaEOG7Q8R3Q	Duplicated	TRINITY_DN93904_c2_g4_i2	193.4	147
BUSCOaEOG7HXR5C	Fragmented	TRINITY_DN20127_c1_g1_i1	472.5	252
BUSCOaEOG77HRVH	Fragmented	TRINITY_DN54331_c64_g1_i1	144.5	92
BUSCOaEOG7K9XJ6	Fragmented	TRINITY_DN62890_c0_g1_i2	236.0	175
BUSCOaEOG7ZH8JJ	Complete	TRINITY_DN89186_c0_g1_i1	381.3	188
BUSCOaEOG784084	Complete	TRINITY_DN98567_c3_g1_i7	515.6	598
BUSCOaEOG7VTS23	Complete	TRINITY_DN92075_c1_g1_i1	419.1	533
BUSCOaEOG78MBHV	Duplicated	TRINITY_DN101405_c4_g1_i5	120.8	105
BUSCOaEOG7WXBQT	Fragmented	TRINITY_DN101751_c7_g8_i3	133.9	137
BUSCOaEOG7Z0XBX	Duplicated	TRINITY_DN9136_c0_g1_i1	198.7	134
BUSCOaEOG7PCWXN	Complete	TRINITY_DN89563_c0_g1_i1	402.2	286
BUSCOaEOG7VTS2T	Duplicated	TRINITY_DN92390_c2_g1_i1	455.8	224
BUSCOaEOG7ZSW7P	Complete	TRINITY_DN54265_c11_g1_i1	178.5	283
BUSCOaEOG7KHP0X	Duplicated	TRINITY_DN100156_c3_g1_i2	347.1	309
BUSCOaEOG7FVG6B	Duplicated	TRINITY_DN54584_c6_g1_i1	126.7	175
BUSCOaEOG7XT5V2	Duplicated	TRINITY_DN92665_c2_g1_i1	308.1	370
BUSCOaEOG7CS640	Duplicated	TRINITY_DN92151_c3_g1_i2	672.5	408
BUSCOaEOG73ZF7J	Duplicated	TRINITY_DN89554_c0_g1_i1	496.2	404
BUSCOaEOG764KH8	Complete	TRINITY_DN33625_c0_g1_i1	433.3	249
BUSCOaEOG7XQ9KG	Complete	TRINITY_DN100296_c6_g1_i2	1512.5	1022
BUSCOaEOG700MQ2	Complete	TRINITY_DN54473_c44_g1_i1	501.0	287
BUSCOaEOG7VQWTV	Duplicated	TRINITY_DN101353_c3_g3_i2	490.5	269
BUSCOaEOG7Z9J2M	Duplicated	TRINITY_DN71667_c0_g1_i1	223.7	184
BUSCOaEOG7GFPK7	Duplicated	TRINITY_DN53423_c3_g1_i1	392.2	455
BUSCOaEOG7SFWBV	Duplicated	TRINITY_DN91450_c1_g1_i5	172.7	203
BUSCOaEOG7BKR8Q	Duplicated	TRINITY_DN93278_c2_g1_i1	265.5	215
BUSCOaEOG7K4617	Fragmented	TRINITY_DN91693_c5_g1_i1	801.2	375
BUSCOaEOG7VBDVF	Duplicated	TRINITY_DN100706_c0_g1_i2	795.0	615
BUSCOaEOG738BK4	Duplicated	TRINITY_DN89500_c0_g1_i7	245.0	199
BUSCOaEOG7MM7N3	Complete	TRINITY_DN58350_c0_g1_i1	478.9	233
BUSCOaEOG7ZWRH1	Duplicated	TRINITY_DN89481_c0_g1_i5	139.5	198
BUSCOaEOG7FRKWK	Duplicated	TRINITY_DN101719_c7_g1_i4	528.9	350
BUSCOaEOG7162HW	Fragmented	TRINITY_DN55598_c1_g1_i1	116.9	160
BUSCOaEOG7N9B8V	Duplicated	TRINITY_DN92076_c2_g1_i4	754.8	403
BUSCOaEOG7Q04C4	Complete	TRINITY_DN101983_c2_g1_i1	493.9	307
BUSCOaEOG78DM1X	Complete	TRINITY_DN54350_c6_g1_i1	186.5	101
BUSCOaEOG7Z0X9V	Complete	TRINITY_DN54044_c1_g1_i1	382.3	316
BUSCOaEOG74NHXH	Fragmented	TRINITY_DN72249_c0_g1_i1	407.3	356
BUSCOaEOG7201J0	Duplicated	TRINITY_DN102227_c4_g1_i1	119.0	138
BUSCOaEOG7PW84H	Duplicated	TRINITY_DN86350_c2_g1_i1	263.0	202
BUSCOaEOG7W7821	Duplicated	TRINITY_DN100635_c5_g3_i1	120.4	187
BUSCOaEOG7D5P26	Fragmented	TRINITY_DN54556_c19_g1_i1	516.9	418
BUSCOaEOG71GP8V	Complete	TRINITY_DN93509_c6_g1_i1	315.5	238
BUSCOaEOG7TV2PK	Complete	TRINITY_DN54588_c20_g1_i1	295.7	219
BUSCOaEOG79SSCC	Duplicated	TRINITY_DN93070_c1_g1_i3	505.2	326
BUSCOaEOG786VJV	Complete	TRINITY_DN64996_c0_g1_i1	252.1	133
BUSCOaEOG7RZJ4Z	Duplicated	TRINITY_DN100160_c0_g1_i1	318.0	259
BUSCOaEOG7QGGJG	Fragmented	TRINITY_DN87003_c0_g1_i1	415.9	321
BUSCOaEOG7TR6GQ	Complete	TRINITY_DN67534_c0_g1_i1	105.8	97
BUSCOaEOG74BX7P	Duplicated	TRINITY_DN101895_c3_g1_i3	228.6	377
BUSCOaEOG7K9XHB	Fragmented	TRINITY_DN70692_c0_g1_i1	589.2	265
BUSCOaEOG76XJF0	Complete	TRINITY_DN86290_c0_g1_i1	512.7	394
BUSCOaEOG7WHVRM	Duplicated	TRINITY_DN93619_c1_g1_i4	363.9	394
BUSCOaEOG7ZDD8G	Duplicated	TRINITY_DN91899_c2_g1_i2	721.6	417
BUSCOaEOG7QCMB3	Duplicated	TRINITY_DN102327_c4_g1_i3	364.4	312
BUSCOaEOG7BKR9C	Duplicated	TRINITY_DN59714_c0_g1_i1	120.4	111
BUSCOaEOG72P45Q	Duplicated	TRINITY_DN97906_c0_g2_i1	233.6	123
BUSCOaEOG7XQ9KD	Fragmented	TRINITY_DN91560_c1_g1_i1	155.2	356
BUSCOaEOG7J4GNP	Complete	TRINITY_DN55994_c0_g1_i1	276.3	324
BUSCOaEOG7PGS6D	Duplicated	TRINITY_DN28551_c0_g1_i1	180.2	124
BUSCOaEOG7201J0	Duplicated	TRINITY_DN54314_c33_g1_i1	119.8	138
BUSCOaEOG76TP6K	Duplicated	TRINITY_DN99796_c3_g1_i2	300.7	178
BUSCOaEOG7QKBSH	Duplicated	TRINITY_DN54569_c8_g1_i1	427.5	408
BUSCOaEOG72GCND	Complete	TRINITY_DN78820_c0_g1_i1	599.6	449
BUSCOaEOG7GR9B5	Duplicated	TRINITY_DN97376_c1_g1_i1	370.1	190
BUSCOaEOG7ZDD96	Complete	TRINITY_DN54464_c17_g1_i1	424.0	281
BUSCOaEOG7XMFBP	Complete	TRINITY_DN54497_c33_g1_i1	95.0	649
BUSCOaEOG74BX7N	Complete	TRINITY_DN98590_c8_g1_i4	169.4	169
BUSCOaEOG7HTVXS	Duplicated	TRINITY_DN93042_c2_g2_i3	505.8	323
BUSCOaEOG7FZBDH	Duplicated	TRINITY_DN50316_c0_g1_i1	267.9	282
BUSCOaEOG7N0QK5	Duplicated	TRINITY_DN91723_c1_g1_i5	434.2	275
BUSCOaEOG7Z6NV0	Duplicated	TRINITY_DN100782_c2_g1_i2	262.3	142
BUSCOaEOG7WHVRC	Fragmented	TRINITY_DN54457_c42_g1_i1	200.5	368
BUSCOaEOG7CZXMP	Duplicated	TRINITY_DN93380_c3_g1_i4	770.3	372
BUSCOaEOG7QGGJ3	Duplicated	TRINITY_DN54623_c18_g1_i1	643.5	527
BUSCOaEOG790TDR	Fragmented	TRINITY_DN6517_c0_g1_i1	224.7	289
BUSCOaEOG7DZN1F	Duplicated	TRINITY_DN92420_c1_g2_i2	264.8	140
BUSCOaEOG7DZN0Q	Duplicated	TRINITY_DN91371_c1_g3_i2	491.2	298
BUSCOaEOG7GNF25	Complete	TRINITY_DN86540_c0_g1_i2	592.9	847
BUSCOaEOG7C33F3	Complete	TRINITY_DN93890_c4_g1_i3	944.0	1036
BUSCOaEOG7ZH8HH	Duplicated	TRINITY_DN50264_c4_g1_i1	757.1	341
BUSCOaEOG7ZQ0ZZ	Duplicated	TRINITY_DN101227_c1_g1_i7	1264.7	789
BUSCOaEOG77DWM6	Duplicated	TRINITY_DN92286_c6_g1_i8	722.6	400
BUSCOaEOG7M9MX3	Fragmented	TRINITY_DN68070_c0_g1_i1	305.6	158
BUSCOaEOG7XDPW5	Duplicated	TRINITY_DN50583_c1_g1_i1	497.9	377
BUSCOaEOG73ZF7Z	Duplicated	TRINITY_DN91879_c2_g1_i1	659.5	343
BUSCOaEOG7G52WD	Complete	TRINITY_DN31831_c0_g1_i1	257.4	209
BUSCOaEOG71KJGM	Fragmented	TRINITY_DN54425_c8_g1_i1	2351.6	1571
BUSCOaEOG7RC9PR	Complete	TRINITY_DN814_c0_g1_i1	210.8	324
BUSCOaEOG7B689P	Fragmented	TRINITY_DN51676_c0_g1_i1	593.0	254
BUSCOaEOG7QCMBD	Fragmented	TRINITY_DN55123_c0_g1_i1	225.8	152
BUSCOaEOG7MT031	Fragmented	TRINITY_DN58174_c0_g1_i1	528.2	237
BUSCOaEOG7FJVFJ	Duplicated	TRINITY_DN54410_c2_g1_i1	297.6	245
BUSCOaEOG7QGGJB	Duplicated	TRINITY_DN93573_c0_g1_i4	419.6	411
BUSCOaEOG728N6T	Complete	TRINITY_DN93119_c0_g1_i1	193.3	185
BUSCOaEOG72CHDC	Duplicated	TRINITY_DN102202_c0_g1_i8	631.5	363
BUSCOaEOG7VJ5BP	Duplicated	TRINITY_DN102213_c5_g2_i8	378.6	369
BUSCOaEOG7162JH	Duplicated	TRINITY_DN99215_c2_g1_i7	502.0	260
BUSCOaEOG7B94K0	Duplicated	TRINITY_DN90840_c1_g1_i3	403.8	211
BUSCOaEOG7JF3C6	Complete	TRINITY_DN95262_c0_g1_i1	621.9	458
BUSCOaEOG7M6RNG	Duplicated	TRINITY_DN97713_c1_g1_i2	570.0	401
BUSCOaEOG7TBQFW	Complete	TRINITY_DN88981_c0_g1_i1	772.6	377
BUSCOaEOG7FZBDQ	Duplicated	TRINITY_DN87901_c0_g2_i3	182.1	149
BUSCOaEOG7162KG	Duplicated	TRINITY_DN99136_c3_g1_i7	189.8	186
BUSCOaEOG77TCJF	Fragmented	TRINITY_DN68086_c0_g1_i1	430.4	351
BUSCOaEOG7F87QD	Complete	TRINITY_DN101137_c0_g1_i1	506.1	297
BUSCOaEOG7GFPJX	Duplicated	TRINITY_DN101138_c0_g1_i1	475.7	389
BUSCOaEOG73C6TG	Fragmented	TRINITY_DN88423_c0_g1_i2	488.3	302
BUSCOaEOG76F67Z	Complete	TRINITY_DN97009_c1_g1_i1	240.0	188
BUSCOaEOG7G7Z4W	Duplicated	TRINITY_DN82696_c0_g2_i1	222.3	124
BUSCOaEOG7Q04CG	Duplicated	TRINITY_DN54561_c1_g1_i1	423.7	292
BUSCOaEOG7FRKXV	Duplicated	TRINITY_DN78436_c0_g1_i1	370.9	204
BUSCOaEOG7P396J	Complete	TRINITY_DN89297_c2_g1_i1	821.6	602
BUSCOaEOG7TXXXX	Fragmented	TRINITY_DN17366_c0_g1_i1	336.4	157
BUSCOaEOG7MT02Q	Complete	TRINITY_DN54628_c9_g2_i1	1855.3	1034
BUSCOaEOG796JWG	Complete	TRINITY_DN89864_c0_g1_i3	961.0	541
BUSCOaEOG7T5022	Complete	TRINITY_DN69466_c0_g1_i1	127.3	119
BUSCOaEOG7RG5XT	Complete	TRINITY_DN92077_c1_g1_i1	358.4	448
BUSCOaEOG73VK0S	Duplicated	TRINITY_DN93461_c1_g1_i1	865.2	354
BUSCOaEOG7VBDV7	Complete	TRINITY_DN91038_c2_g2_i1	1322.5	721
BUSCOaEOG79WNK0	Duplicated	TRINITY_DN92736_c6_g2_i3	1273.0	685
BUSCOaEOG7TV2PJ	Duplicated	TRINITY_DN101951_c2_g1_i7	467.5	264
BUSCOaEOG76MXP8	Complete	TRINITY_DN64590_c0_g1_i1	550.2	1042
